SMILES,Hit
Clc1cccc(Cl)c1/C=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,0
O=C(CNc1ccc2ccccc2c1)N/N=C/c1cc(Br)cc(Br)c1OC(=O)c1ccccc1,0
O=[N+]([O-])c1cc(/C=N/c2ccc3oc(-c4cccnc4)nc3c2)ccc1Cl,0
Cc1ccc(NCC(=O)NN=Cc2ccc(C)cc2O)cc1,0
C=CCOc1ccc(/C=N/NC(=O)C(=O)Nc2cccc(Br)c2)cc1OC,0
Cc1cccc(NC(=O)COc2c(C)cc(C)cc2C)c1,0
COc1ccc(C(=O)NCC(=O)NN=Cc2c[nH]nc2-c2ccc(OC)c(OC)c2)cc1OC,0
CSc1ccc(Cl)c(C(=O)Nc2nccs2)c1,0
CSc1cccc(NC(=O)Cn2nc3c4c5c(sc4ncn3c2=O)CCCC5)c1,0
CCCn1c(=O)c2sccc2n2c(=O)n(Cc3ccc(Cl)cc3)nc12,0
Cc1ccccc1Oc1nccn2c(=O)n(CC(=O)Nc3cc(Cl)ccc3Cl)nc12,0
Cc1cc(C)c(NC(=O)Cn2nc3ccc(SCc4ccc(Cl)cc4)nn3c2=O)c(C)c1,0
Cc1cccc(N(Cc2ccccc2F)S(=O)(=O)c2ccc3nncn3c2)c1,0
COc1ccc(NC(=O)Cn2nc3c(Sc4cccc(C)c4)nccn3c2=O)cc1Cl,0
COc1cc(Br)ccc1OCC(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,0
CC(C)OC1CCCCC1OC(=O)Nc1cccc2c(NC(=O)OC3CCCCC3OC(C)C)cccc12,0
COc1ccc(OCC(=O)Nc2ccc(I)cc2)cc1,0
CCCNC(=O)c1cc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,0
Oc1c(F)cccc1C=Nc1ccc2oc(-c3ccc(Cl)cc3)nc2c1,0
Cc1ccc(C(=O)Oc2ccc(/C=N/c3ccc(Cl)cc3)cc2)cc1,0
COc1ccc(-c2csc(N3N=C(c4cc(C)ccc4C)CC3c3cccc([N+](=O)[O-])c3)n2)cc1F,0
N#CC1C(=N)N(c2ccc(Br)cc2)C2=C(C(=O)CCC2)C1c1ccsc1,0
CCOC(=O)C1C(=N)n2c(s/c(=C\c3cc(Br)ccc3F)c2=O)=C(C#N)C1c1cc(Br)ccc1F,0
Clc1cccc(-c2nc3cc(/N=C/c4cc5c(cc4Br)OCO5)ccc3o2)c1Cl,0
O=C(Cc1cccc2ccccc12)N/N=C/c1cc(Br)cc(Br)c1OC(=O)c1cccc(Br)c1,0
Cc1ccccc1/N=C/C12c3ccccc3C(c3ccccc31)c1c2c(O)n(-c2ccc(Br)cc2)c1O,0
Cc1cccc(C)c1OCC(=O)N/N=C/c1ccc(Br)o1,0
COc1cccc(/C=N/NC(=O)COc2c(OC)cc([N+](=O)[O-])cc2[N+](=O)[O-])c1,0
O=C(CNC(=O)c1cccc(F)c1)N/N=C(\Cc1ccccc1)c1ccc(-c2ccccc2)cc1,0
CCN(CC)c1ccc(/C=C2/SC(N3CCOCC3)=NC2=O)cc1,0
O=C1NC(=S)S/C1=C\c1ccc(Cl)cc1Cl,1
Brc1ccc(-c2cc(-c3ccncc3)c3c(ccc4ccccc43)n2)cc1,0
COc1ccc(S(=O)(=O)Oc2ccc(/C=N/c3ccc(NC(C)=O)cc3)cc2)cc1,0
Cc1ccc(S(=O)(=O)Oc2ccccc2/C=N\c2ccccc2C)cc1,0
CCc1ccc(O)c(N=Cc2cccc([N+](=O)[O-])c2O)c1,1
O=C(NN=Cc1ccc(O)cc1O)c1cccc(NC(=O)c2ccccc2F)c1,0
Cc1ccc(-n2[nH]c(C)c(C=Nc3c(C)cc(C)cc3[N+](=O)[O-])c2=O)cc1,0
COc1ccccc1Nc1nc(Nc2ccc(C)c(C)c2)nc(C)c1[N+](=O)[O-],0
Cc1cccc(NCC(=O)N/N=C/c2ccc(OC(=O)c3ccc([N+](=O)[O-])cc3)cc2)c1,0
CCCCOc1ccc(C2C3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)cc1,0
O=C(COc1ccccc1I)Nc1ccccc1Cl,0
Cc1ccc(Nc2nc(N/N=C/c3cccc([N+](=O)[O-])c3)nc(N3CCOCC3)n2)cc1,0
COc1ccc(/N=C/c2ccc(OC)c(Br)c2)cc1Cl,0
CCOC(=O)c1c(N=Cc2cc(Br)ccc2O)sc(C(C)=O)c1C,0
C/C(=N\Nc1nc(N(C)C)nc(N2CCOCC2)n1)c1ccc(Cl)cc1,0
O=C(CNc1cccc2ccccc12)N/N=C/c1cc(Br)ccc1OC(=O)c1ccc(Br)cc1,0
Cc1cc(O)c(/N=C/c2ccc(Cl)c([N+](=O)[O-])c2)cc1C,1
COc1ccc(/C=N/NC(=O)Cc2cccc3ccccc23)cc1[N+](=O)[O-],0
Cc1ccc(OCC(=O)N/N=C/c2ccc(Sc3ccccn3)o2)cc1,0
CC/C(=N\NC(=O)CNc1ccc(C)cc1)c1ccc(-c2ccccc2)cc1,0
C=CCc1cccc(C=NNC(=O)CNc2ccc(Cl)cc2)c1O,0
Cc1ccc(C(=O)c2ccc(C)c(N)c2)cc1N,0
CN(C)c1nc(NN=Cc2cc(I)cc(I)c2O)nc(N2CCOCC2)n1,0
Cc1c(/C=N/NC(=O)COc2ccc3ccccc3c2)c2ccccc2n1Cc1ccccc1,0
Cc1cccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3I)cc2)c1,0
O=[N+]([O-])c1ccc2c(c1)nnn2CN(Cc1ccccc1)Cc1ccccc1,0
O=C(COc1cccc(Cl)c1)N/N=C/c1ccc(I)cc1,0
Cc1cccc(-c2n[nH]c(N)n2)c1,0
C=CCOCCN(C)C1=NS(=O)(=O)c2ccccc21,0
COc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC)cc4)c(C)c3)cc2C)cc1,0
Cc1ccccc1OCC(=O)N/N=C/c1ccc2ccccc2c1,0
CCOc1ccc(-n2ccn3c(SCC(=O)NCc4ccc(Cl)cc4)nnc3c2=O)cc1,0
CCOc1ccc(C(=O)CSc2nnc3c(=O)n(-c4cccc(OC)c4)ccn23)cc1,0
CC(C)c1ccc(NC(=O)CSc2nnc3c(=O)n(-c4ccccc4)ccn23)cc1,0
CCC(C)C1(CC)C(=N)N(C)C(=O)NC1=O,0
Cc1cc2nn(CC(=O)Nc3ccc(F)cc3F)c(=O)n2c(Nc2ccc(F)c(C)c2)n1,0
O=[N+]([O-])c1ccc(Oc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,0
COc1ccccc1-c1cc(-c2ccccc2)nc(SCC(=O)Nc2ccc(Br)cc2)c1C#N,0
CCCCCCCCCCCCCCCCCCN=Cc1c(O)[nH]c(=O)n(-c2ccccc2C)c1=O,0
CCc1cccc(NC(=O)NCCCCCCCCCCNC(=O)Nc2cccc(CC)c2)c1,0
O=C(COC(=O)c1cc2c3c(c1)C1C=CCC1CN3CC1CC=CC21)c1ccc(Br)cc1,0
Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2C(c3ccc(Cl)cc3)N2C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,0
COc1ccc2c(c1)/C(=N\OC(=O)c1ccccc1SC)CCC2,0
CC1=C(C)C(C)C(C)=C1c1ccccc1,1
C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1C)c1cccc(N)c1,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)N=C(C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F)cc2)n1,0
N=C(NOC(=O)CCc1ccccc1)c1nonc1N,0
C=CC(=O)NC(C)(C)CCN1CCOCC1,0
Cc1cccc(-n2c(C)nc3ccccc3c2=O)c1,0
CCOc1cc(/C=N/NC(=O)COc2ccc(C)c(C)c2)ccc1OC(=O)c1ccc([N+](=O)[O-])cc1,0
CCOc1ccc(/C=N/c2c(C)n(C)n(-c3ccccc3)c2=O)cc1,0
CC(=O)Nc1ccc(/N=C/c2ccc(Br)c([N+](=O)[O-])c2)cc1,0
N#Cc1ccc(-c2cccnc2)nc1SCC(=O)c1ccc(Cl)cc1,0
O=C(COC(=O)C1CC(=O)N(c2ccc3ccccc3c2)C1)c1ccccc1,0
N#Cc1c(N=Cc2c(O)ccc3ccccc23)oc(-c2ccccc2)c1-c1ccccc1,0
COc1cc(Br)ccc1OCC(=O)N/N=C/c1ccccc1/C=N/NC(=O)COc1ccc(Br)cc1OC,0
Cc1ccc(C(C)C)c(OCC(=O)N/N=C/c2cccc(OC(=O)c3ccc([N+](=O)[O-])cc3)c2)c1,0
O=Cc1cc(Br)c(OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(Br)c1,0
COc1ccc(Cl)cc1/C=N/NC(=O)CNc1ccccc1C,0
CCc1ccc(C(C)=NNC(=O)CNc2ccc(C)cc2)cc1,0
O=C(Nc1ccc([N+](=O)[O-])cc1Br)c1cccc(C(=O)Nc2ccc([N+](=O)[O-])cc2Br)c1,0
N#Cc1c(-c2ccccc2Cl)c2c([nH]c1=S)CCCC2,0
O=C(NCCOc1ccccc1Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
O=C(CNc1ccc(Cl)cc1Br)NN=Cc1c[nH]c2ccccc12,0
O=C(CSCc1ccc(Cl)cc1)N/N=C/c1ccc(OCc2cccc3ccccc23)cc1,0
O=C(NCc1ccccc1F)Nc1cccc(NC(=O)NCc2ccccc2F)c1,0
COc1ccc(C(=O)NN=C(C)CC(=O)Nc2cc(C)cc(C)c2)c(OC)c1,0
COc1ccc(Br)cc1/C=N/NC(=O)CNC(=O)C(c1ccccc1)c1ccccc1,0
CC(C)CC(=O)Nc1ccc(Br)cc1,0
CC1(C)Cc2c(sc3nc4n(c(=O)c23)CCS4)CO1,0
O=CC12c3ccccc3C(c3ccccc31)c1c2c(O)n(-c2ccccc2[N+](=O)[O-])c1O,0
COc1ccc(C(=O)NN=C(C)CC(=O)Nc2ccccc2Br)c(OC)c1,0
COc1ccc(C(=O)NN=C(C)CC(=O)Nc2ccc(Br)cc2)c(OC)c1,0
Nc1nc(-c2ccncc2)cs1,0
O=[N+]([O-])c1ccccc1-c1ccc(C2Nc3ccccc3C(c3ccccc3)(c3ccccc3)O2)o1,0
CCc1ccccc1NC(=O)CC(C)=NNC(=O)c1ccc(C(C)(C)C)cc1,0
O=C(CCC(=O)Nc1cccc(Cl)c1)NN=Cc1ccccc1O,0
C=CCCCCCCCCC(=O)NCCc1ccccc1,0
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)COc2ccc(C)c(C)c2)cc1,0
O=C(N=Nc1c(O)[nH]c2ccc([N+](=O)[O-])cc12)c1ccccc1,0
O=C(Cn1nc2c3cc(-c4ccc(Cl)cc4)nn3ccn2c1=O)NC1CCCC1,0
COC(=O)c1ccccc1NC(=O)Cn1nc2c(Oc3ccc(C)cc3)nccn2c1=O,0
Cc1ccc(NC(=O)c2cc(F)c(F)cc2Cl)nc1,0
COc1cccc(/C=N/NC(=O)c2ccco2)c1OC,0
COc1ccc(-c2nc(CSc3nc4ccccc4n4c(C(C)C)nnc34)c(C)o2)cc1OC,0
CC(=O)n1c2ccccc2c2nc3ccccc3nc21,0
O=C(Nc1cc(Cl)ccc1O)c1sc2cc([N+](=O)[O-])ccc2c1Cl,0
CC1(C)C=C2OC3=C(C(=O)CC(C)(C)C3)C(c3ccc(-c4ccc(Cl)cc4)o3)C2C(=O)C1,0
O=C(Nc1ccccn1)C1COc2ccccc2O1,0
C/C(=N\NC(=O)c1cccc(NC(=O)Cc2ccccc2)c1)c1ccc([N+](=O)[O-])cc1,0
Cc1cc(CN2CCN(Cc3cc(C)cc(C(C)c4ccccc4)c3O)CC2)c(O)c(C(C)c2ccccc2)c1,0
COc1ccc(/C=C2\CCCC3=C2N=c2s/c(=C/c4ccccc4)c(=O)n2C3c2ccc(OC)cc2)cc1,0
COc1cc(CC(O)CO)cc2c1OCO2,0
CCOC(=O)c1c[nH]c(=O)c(C(CC(=O)NCc2ccc3c(c2)OCO3)c2cc(OC)c3c(c2OC)OCO3)c1O,0
COc1c(Br)c(CC2CC(C(=O)O)=NO2)c(OC)c2c1OCO2,0
CCn1cc(CNCC2=NOC(Cc3cc(OC)c4c(c3)OCO4)C2)c(C)n1,0
COc1c(C)cccc1C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,0
CC1CN(C)C(C)CC1O,0
O=C(NCCCNc1ccc(Cl)cc1[N+](=O)[O-])c1ccccc1Cl,0
Oc1ccccc1C=Nc1ccc2nc(SCc3ccc(Br)cc3)sc2c1,0
O=C(CSc1nc2ccc(/N=C\c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)cc2s1)N1CCOCC1,0
O=C(CSc1nc2ccc(/N=C/c3c4ccccc4cc4ccccc34)cc2s1)NCCc1ccccc1,0
O=c1oc(-c2cccc([N+](=O)[O-])c2)nc2ccc(Br)cc12,0
Cc1nc2ccccc2n1C(=O)c1cccs1,0
COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(CCC(C)C)c4)n(C)c3)n(C)c2)c1,0
N#Cc1c(N)nc(N2CCC(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,0
COC1=C(C#N)CC(C)C(=O)N1,0
C#CCN(C)c1cc(C)nc(C)n1,0
Cc1cc(C(=O)NCc2ccco2)ccc1[N+](=O)[O-],0
CCOc1cccc2c1N(C(=O)c1ccc([N+](=O)[O-])cc1)C(C)(C)C1=C2C2(SC(C(=O)OC)=C(C(=O)OC)S2)C(C(=O)OC)=C(C(=O)OC)S1,0
O=[N+]([O-])c1ccc(O)c(C=Nc2cc(C(F)(F)F)ccc2Oc2ccccc2)c1,1
CC(=NNC(=O)c1ccccn1)c1ccc(C(C)=NNC(=O)c2ccccn2)cc1,0
O=C(Nc1ccccc1[N+](=O)[O-])c1ccc(C2CCCCC2)cc1,0
O=C(COC(=O)c1ccc(N2Cc3ccccc3C2)cc1)c1ccc(-c2ccccc2)cc1,0
Cc1c(NC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)O)c(=O)n(-c2ccccc2)n1C,0
Cc1ccccc1OCC(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1Cl,0
CCOC(=O)C1=NOC(Cc2c(/C=N\NC(=O)c3cccc([N+](=O)[O-])c3)c(OC)c3c(c2OC)OCO3)C1,0
COc1cc(C=NO)c(OC)c2c1OCO2,0
CCCC(=O)Nc1nnc(C)s1,0
O=C(Nc1ccccc1Oc1ccccc1)C(F)(F)F,0
O=C(NNS(=O)(=O)c1ccccc1)c1ccncc1,0
Cc1cc([N+](=O)[O-])c(-c2ccc(C=C(C#N)c3nc4ccccc4[nH]3)o2)cc1Cl,0
CC(C)c1ccc(C=NNc2nc(O)cs2)cc1,0
Cc1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)cc1,0
Nc1nonc1C(=O)NN=CC=Cc1ccccc1,0
CCc1c(C)nc(SCc2cccc(C)c2)c(C#N)c1C,0
CNC(=O)c1cc2cc(OCc3ccccc3)ccc2n1C,0
C#CCN(C)Cc1cc2cc(OCOc3ccc4c(c3)cc(CN(C)CC#C)n4C)ccc2n1C,0
CCOC(=O)CCC(NC(=O)c1ccc(NCc2cn(Cc3cnc(C)nc3N)nn2)cc1)C(=O)OCC,0
CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(C(=O)O)cc4)cn3C)cn2C)nc1C(=O)NCCCN(C)C,0
CCOC(=O)C1C(C)=NC(=N)C(C#N)C1c1ccc([N+](=O)[O-])cc1,0
O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C/c1cn(Cc2ccccc2)c2ccccc12,0
O=C(CSc1nc2ccc(/N=C/c3ccc(Sc4cccc5cccnc45)o3)cc2s1)N1CCOCC1,0
COC(=O)COc1ccc(C2NC(=S)N=C(C)C2C(=O)OC)cc1,0
CC1(C)C=C2C(C(=O)C1)C(c1ccc(Br)cc1)C(C#N)C(=N)N2c1ccccc1C(F)(F)F,0
CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(\C)N(C)C,0
N#CC(=Cc1cc(Br)cc([N+](=O)[O-])c1O)c1nc2ccccc2[nH]1,0
Cc1ccc(-c2n[nH]c(N=Nc3ccc(O)cc3)n2)cc1,0
CC(NC(=O)CSc1nc2ccc(N=Cc3cc(Br)cc(Br)c3O)cc2s1)c1ccccc1,0
COc1ccc(C(=O)CSc2nc(-c3cccnc3)cc(C)c2C#N)cc1,0
CN1C(=O)C(=Cc2ccc(Br)cc2)C(=O)N(C)C1=O,0
CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2ccccn2c1C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,0
O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccc(Cl)cc1,0
CN(C)c1nc(N/N=C/c2ccc(Cl)cc2)nc(Nc2ccc(F)cc2)n1,0
CCCCCCCCCCOc1ccc(C(=O)N/N=C2\CCCc3cc(OC)cc(C)c32)cc1,0
Cc1ccc(OC(=O)Nc2ccccc2C)cc1C,0
Cc1ccc(Cl)cc1NC(=O)CSc1nc2ccc(N=Cc3cc(Br)cc(Br)c3O)cc2s1,0
Ic1ccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)cc1,0
CC(=O)O[C@H]1C[C@@]2(C)C(C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)C4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,1
Nc1nonc1-c1nc2ccccc2n1CC(=O)N/N=C/c1cccc2ccccc12,0
CN1CC=C2C(C(=O)O)C(=N)C(C#N)(C#N)[C@@H](c3ccco3)[C@@H]2C1,0
N#C/C(=C\c1cccc2ccccc12)c1nn(CCO)c(N)c1C#N,0
COc1ccc(/C=C(/C#N)c2nc(-c3ccc(C)cc3)cs2)cc1,0
O=C(Cc1cc(O)ccc1O)Nc1cc(O)ccc1O,0
N=C(N/N=C/c1ccc([N+](=O)[O-])cc1)Sc1cc(O)n(-c2cccc(C(=O)O)c2)c1O,0
O=C1NC2NC(=S)N3CN(CCO)CN1C23,0
COc1ccc(-c2nc(N=Cc3ccccc3O)sc2-c2ccc([N+](=O)[O-])cc2)cc1,0
Fc1ccc(-c2csc(Nc3cccc4ccccc34)n2)cc1,0
COC(=O)COc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1,0
Nc1nc(O)c(CC(=O)Nc2ccc(NC(=O)Cc3sc(N)nc3O)cc2)s1,0
Cc1ccc(N2C(=O)C(=O)C(C(=O)c3ccccc3)C2c2ccccc2F)cc1,0
COc1cc(CC2=NC(=S)N(c3ccccc3)C2=O)ccc1O,0
C=CCN1C(=O)[C@]2(c3ccccc31)N(C)C[C@H](c1ccc([N+](=O)[O-])cc1)[C@]21SC2=NN[C@@H]3[C@@H](N(CC)C(=O)N3CC)N2C1=O,0
CC=CC=CC(=O)Nc1cccc(C(=O)c2ccc(C)c(C)c2)c1,0
CCOC(=O)c1ccc(NC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)cc1,0
C/C(=N\NC(=O)c1cc(C)[nH]n1)c1ccc(-c2ccccc2)cc1,0
COC(=O)c1ccc(/C=C2/N=C(c3ccc(C(C)(C)C)cc3)OC2=O)cc1,0
Cc1[nH]nc(NC2CCCCC2)c1[N+](=O)[O-],0
O=[N+]([O-])c1ccc(/N=C/c2cc3c(cc2[N+](=O)[O-])OCO3)c(Br)c1,0
O=C(CCCl)N1c2ccccc2CCc2ccccc21,0
CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2nncs2)c1,0
COc1c(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)ccc2ccccc12,0
CN(C)C(=O)CSc1nc2ccccc2[nH]1,0
CCOC(=O)C1=NOC(Cc2c(/C=N\NC(=O)c3ccncc3)c(OC)c3c(c2OC)OCO3)C1,0
O=C(c1ccc(Cl)cc1)N1N=C(C(F)(F)F)CC1(O)c1ccncc1,0
O=c1c(C=Nc2ccc(Cl)cc2Cl)c(C(F)(F)F)[nH]n1-c1ccc([N+](=O)[O-])cc1,0
COc1ccc(/C=N/Nc2nc(Nc3ccc(C)cc3Br)nc(N3CCOCC3)n2)cc1,0
O=[N+]([O-])c1ccc(/C=N/Nc2c(F)c(F)c(F)c(F)c2F)o1,1
CCOC(=O)COc1ccccc1C1NC(=O)N=C(C)C1C(=O)OCC,0
N#CC1C(=N)N(c2ccccc2)C2=C(C(=O)CCC2)C1c1cccs1,0
Cc1ccc(Nc2nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)cs2)cc1Cl,0
CCN1C(=O)C2(c3cc(Br)ccc31)N(C)CC(c1ccc([N+](=O)[O-])cc1)C21SC2=NC3C(NN2C1=O)N(C)C(=O)N3C,0
O=C(NCCc1c[nH]c2ccccc12)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0
[C-]#[O+],0
CCOC(=O)c1cc2cc(Br)ccc2oc1=O,0
CCCCCc1ccc(-c2ccc(Br)cc2)nc1,0
COc1cc(/C=c2\sc3nc4ccccc4n3c2=O)cc(OC)c1OC,0
O=S(=O)(Nc1cccnc1)c1ccccc1,0
O=C(CSc1nc2ccc([N+](=O)[O-])cc2s1)NCCOc1ccccc1,0
COC(=O)C1=NOC(Cc2cc(OC)c3c(c2)OCO3)C1,0
CCOC(=O)C1=C(C)N(CC(C)C)C(=O)/C1=C\c1ccc(C)cc1,0
C1CCC2C(C1)C21CC12C1CCCCC12,0
COc1ccc(O)c(C=Nc2cc(C(F)(F)F)ccc2Oc2ccccc2)c1,0
O=C(Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1)c1cccnc1,0
CN(C)c1ccc(/C=C/C(=O)c2ccc(N=Cc3c[nH]c4ccccc34)cc2)cc1,0
C#CCSc1nc(-c2cccs2)cc(-c2ccccc2)c1C#N,0
CCCCC(CC)CNC(=O)C(=O)Nc1ccc(C)cc1C,0
CCOc1ccc(-n2c(O)cc(N3CCN(c4cccc(Cl)c4)CC3)c2O)cc1,0
COc1ccc(C)cc1NC(=O)C(=O)NN=C(C)CC(=O)Nc1cccc(Cl)c1C,0
O=C(Oc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
N#CC1C(=N)OC2=C(CCC/C2=C\c2cccc(Br)c2)C1c1cccc(Br)c1,0
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])cc1,0
Cc1ccc(Cl)cc1N=C1NC(=S)N(C2CCCCC2)C12CCCCC2,0
CC1(C)C=C2C(C(=O)C1)C(c1ccc(C(C)(C)C)s1)C(C#N)C(=N)N2c1ccc([N+](=O)[O-])cc1,0
O=C(NN=Cc1ccc2cccc(O)c2n1)c1ccncc1,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(OC(Br)Br)cc1,0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)cc3)c(=O)n2C1c1ccc(N(C)C)cc1,0
O=[N+]([O-])c1ccc(NN=Cc2cccc([N+](=O)[O-])c2O)c([N+](=O)[O-])c1,0
CCCCCCCCSc1nc(-c2ccc(C)cc2)cc(-c2ccccc2)c1C#N,0
COc1cc(OC)cc(C(=O)NC2CCCCCCC2)c1,0
Cc1nnc(NC(=O)CCCCCCC(=O)Nc2nnc(C)s2)s1,0
O=C(C1=NN(c2ccccc2)C2(S1)c1ccccc1C(c1ccc(Br)cc1)=NN2c1ccccc1)c1ccccc1,0
N=C(N)NS(=O)(=O)c1ccc(NC(=O)CCl)c([N+](=O)[O-])c1,0
Nc1nonc1C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1Cl,0
CCN1C(=O)/C(=c2\sc3n(c2=O)C2C(NN=3)N(C)C(=O)N2c2ccccc2)c2ccccc21,0
CC(=O)C(N=Nc1ccccc1)=P(N1CCCCC1)(N1CCCCC1)N1CCCCC1,0
S=C1NC2NC(=S)N(c3ccccc3)C2N1,0
CN1CC=C2C(C(=O)O)C(=N)C(C#N)(C#N)[C@@H](c3ccc([N+](=O)[O-])cc3)[C@@H]2C1,0
COC(=O)Cc1nc2ccccc2sc1=O,0
O=C(CSc1nc2ccc(/N=C/c3ccc(I)cc3)cc2s1)Nc1ccccc1,0
COCCOC(=O)C1=C(C)OC(=N)C(C(=O)OCc2ccccc2)C12C(=O)Nc1ccccc12,0
CCOc1ccc(Nc2c([N+](=O)[O-])cc(C(=O)Nc3cc(S(N)(=O)=O)ccc3C)cc2[N+](=O)[O-])cc1,0
C=C1CN(C)c2c(C#N)c(-c3ccccc3)c(C#N)c(=O)n21,0
C#CCN1CCc2nc3nc(NC4CCN(Cc5ccccc5)CC4)c(C#N)cc3c(N)c2C1,0
COc1ccc(C2C(C#N)C(=N)N(c3ccccc3C(F)(F)F)C3=CCCC(=O)C32)cc1,0
N#C/C(=C\c1cccc(Cl)c1Cl)c1nn(CCO)c(N)c1C#N,0
O=C(NCCSSCCNC(=O)c1ccc(F)cc1)c1ccc(F)cc1,0
CCOC(=O)C1C(=N)N(c2ccc([N+](=O)[O-])cc2)C2=C(C(=O)CC(C)(C)C2)C1c1cccnc1,0
Cc1ccc(COc2ccc(C3C4=C(CC(C)(C)CC4=O)N=C4CC(C)(C)CC(=O)C43)cc2)cc1,0
O=C(Oc1ccc([N+](=O)[O-])c2cccnc12)c1ccc(Cl)cc1Cl,1
CCOc1cc(/C=N/Nc2nc(NCc3ccco3)nc(Nc3ccc(OC)cc3)n2)ccc1OCc1ccc(Cl)cc1Cl,0
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3Cl)C2)cc1F,0
CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2ccccn2c1C(=O)N/N=C/c1ccc(N(C)C)cc1,0
Cc1ccccc1-c1n[nH]c(=S)[nH]1,0
CN1CC2(CN(C)C1=O)C(=O)NC(=S)NC2=O,0
CCc1c(C)[nH]c2cc(-c3ccccc3)nn2c1=O,0
O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2cccc(Cl)c2Cl)o1,0
CCOC(=O)CC(C)(O)P(=O)(OCC)OCC,0
O=C1N2CN(CCc3ccccc3)CN3C(=S)N4CN(CCc5ccccc5)CN1C4C23,0
O=C(Nn1c(O)c2c(c1O)C1C=CC2C1)c1cccc(Cl)c1,0
COc1cccc(C2c3ccc4ccccc4c3OC(=NBr)C2(Br)C#N)c1,0
COc1cccc(C2c3c(ccc4ccccc34)OC(=NBr)C2(Br)C#N)c1,0
C=CCN(CC=C)CC(=O)Nc1ccc(-c2nc3cc(NC(=O)CN(CC=C)CC=C)ccc3o2)cc1,0
COC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,0
Cc1ccc(CC2(O)CC(C)N(C)CC2C)cc1,0
CCOc1cc(C=NNC(=O)COc2nc(C)cc(COC)c2C#N)ccc1O,0
CCCCN(CCCC)/N=C/c1ccc(OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,0
COc1cc2nc(-c3ccc(OC(C)=O)cc3)oc(=O)c2cc1OC,0
COc1ccc(/C=N/NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3c(c2)OCCO3)cc1,0
CCOC(=O)c1cc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,0
Oc1ccccc1C=Nc1ccc2[nH]c(-c3ccc(Cl)cc3Cl)nc2c1,0
